SampleName	Chr	Start	End	mak.num	median(logCN-1)
AC_WGS_27	7	158948001	159138663	0	1.33502583832169
AC_WGS_27	8	1	410000	76	0.737297375872177
AC_WGS_27	8	410001	1647000	259	-0.153125626185084
AC_WGS_27	8	1647001	1697000	5	-0.438600539104965
AC_WGS_27	8	1697001	2167000	172	2.24418684732971
AC_WGS_27	8	2167001	2510000	10	1.32334124369756
AC_WGS_27	8	2510001	3226000	237	2.19183107817593
AC_WGS_27	8	3226001	3335000	14	-0.0359341225135815
AC_WGS_27	8	3335001	11403000	2450	-0.0743802879970646
AC_WGS_27	8	11403001	11860000	161	3.1080141961326
AC_WGS_27	8	11860001	33238000	3908	-0.08413495857749
AC_WGS_27	8	33238001	33652000	25	-0.786497180016083
AC_WGS_27	8	33652001	37472000	446	0.045442970761167
AC_WGS_27	8	37472001	38034000	16	-0.82444346356816
AC_WGS_27	8	38034001	38059000	0	2.54897907468448
AC_WGS_27	8	38059001	38334000	0	1.39476106368004
AC_WGS_27	8	38334001	38430000	1	0.117828003827481
AC_WGS_27	8	38430001	38701000	53	1.65560370575804
AC_WGS_27	8	38701001	38840000	25	0.423524388244335
AC_WGS_27	8	38840001	39361000	0	1.02980622770421
AC_WGS_27	8	39361001	39426000	0	1.74198464575727
AC_WGS_27	8	39426001	39585000	2	2.32966898982121
AC_WGS_27	8	39585001	39782000	110	1.51740168727463
AC_WGS_27	8	39782001	39849000	0	2.13866704702697
AC_WGS_27	8	39849001	40398000	82	3.11448363531176
AC_WGS_27	8	40398001	40523000	42	1.98365945570742
AC_WGS_27	8	40523001	41612000	211	0.929942453814573
AC_WGS_27	8	41612001	42190000	53	1.45814573562244
AC_WGS_27	8	42190001	42437000	8	0.550211157565391
AC_WGS_27	8	42437001	45338886	1	-0.337065360124463
AC_WGS_27	8	45338887	67385000	1976	1.54897907468448
AC_WGS_27	8	67385001	68390000	17	1.26432624159284
AC_WGS_27	8	68390001	70688000	325	1.57758592972697
AC_WGS_27	8	70688001	71009000	33	1.1013139010863
AC_WGS_27	8	71009001	74583000	433	1.54522706822015
AC_WGS_27	8	74583001	74985000	20	1.24129106193371
AC_WGS_27	8	74985001	81004000	1044	1.61107792883176
AC_WGS_27	8	81004001	81513000	197	1.15195620509428
AC_WGS_27	8	81513001	95431000	1999	1.58452962727463
AC_WGS_27	8	95431001	96107000	170	1.21754093986252
AC_WGS_27	8	96107001	98567000	383	1.58077260681573
AC_WGS_27	8	98567001	98927000	52	1.09838586843513
AC_WGS_27	8	98927001	120552000	3021	1.5685429181378
AC_WGS_27	8	120552001	121235000	151	1.31275229019384
AC_WGS_27	8	121235001	124001000	307	1.56842131231148
AC_WGS_27	8	124001001	124565000	24	1.2762882116694
AC_WGS_27	8	124565001	144715000	4334	1.54515291717766
AC_WGS_27	8	144715001	146027000	96	1.10768786931437
AC_WGS_27	8	146027001	146218000	43	1.50868217947054
AC_WGS_27	8	146218001	146364022	0	1.99307651113457
AC_WGS_27	9	1	1159000	228	-0.259115602482341
AC_WGS_27	9	1159001	3173000	504	0.179128828772152
AC_WGS_27	9	3173001	3422000	4	1.74510822612574
AC_WGS_27	9	3422001	3554000	0	0.592062297787477
AC_WGS_27	9	3554001	3705000	21	1.98196222090426
AC_WGS_27	9	3705001	6416000	506	0.0231843692482634
AC_WGS_27	9	6416001	6918000	101	-0.777071819997387
AC_WGS_27	9	6918001	14860000	1477	0.163047819623829
AC_WGS_27	9	14860001	15815000	243	-0.2688167584278
AC_WGS_27	9	15815001	19051000	871	0.0983521783179975
AC_WGS_27	9	19051001	19359000	30	-1.10299197355168
AC_WGS_27	9	19359001	24239000	789	0.143654634526038
AC_WGS_27	9	24239001	24455000	3	1.50416272491525
AC_WGS_27	9	24455001	24509000	1	0.929260776134585
AC_WGS_27	9	24509001	25094000	132	1.65610732816326
AC_WGS_27	9	25094001	25791000	126	1.30465705618596
AC_WGS_27	9	25791001	26464000	74	0.519340607655983
AC_WGS_27	9	26464001	26571000	2	1.37770681888961
AC_WGS_27	9	26571001	27178000	40	1.82287288102902
AC_WGS_27	9	27178001	27449000	17	2.37460829660776
AC_WGS_27	9	27449001	27565000	17	2.01539051939286
AC_WGS_27	9	27565001	28106000	129	2.63210532137973
AC_WGS_27	9	28106001	28394000	15	2.10793889649493
AC_WGS_27	9	28394001	28847000	61	2.46506025044313
AC_WGS_27	9	28847001	29377000	12	1.35988657690635
AC_WGS_27	9	29377001	29719000	37	1.67791410171251
AC_WGS_27	9	29719001	30001000	89	1.34998797072153
AC_WGS_27	9	30001001	30138000	11	2.01560461145512
AC_WGS_27	9	30138001	30893000	16	1.40890203428168
AC_WGS_27	9	30893001	30909000	0	0.32877903095893
AC_WGS_27	9	30909001	31440000	128	1.82317869009564
AC_WGS_27	9	31440001	32537000	48	1.44307615136267
AC_WGS_27	9	32537001	33140000	58	1.73777327725894
AC_WGS_27	9	33140001	33474000	45	1.31234570088097
AC_WGS_27	9	33474001	34038000	105	0.91521492900226
AC_WGS_27	9	34038001	34188000	19	1.27837139724655
AC_WGS_27	9	34188001	34367000	38	1.83461009822691
AC_WGS_27	9	34367001	34672000	18	-0.0384507529496062
AC_WGS_27	9	34672001	36746000	200	2.03329965134486
AC_WGS_27	9	36746001	38178000	185	1.06646811729821
AC_WGS_27	9	38178001	48867678	72	1.35549557895265
AC_WGS_27	9	48867679	76119000	816	0.932061171343424
AC_WGS_27	9	76119001	77404000	94	0.717034777997311
AC_WGS_27	9	77404001	78219000	110	0.265796924759752
AC_WGS_27	9	78219001	78876000	109	1.73480715124168
AC_WGS_27	9	78876001	79185000	46	0.925163932184205
AC_WGS_27	9	79185001	79724000	139	1.32267810132385
AC_WGS_27	9	79724001	80489000	42	0.972729410097588
AC_WGS_27	9	80489001	81236000	92	1.36426425092678
AC_WGS_27	9	81236001	84111000	422	0.138290233779912
AC_WGS_27	9	84111001	84702000	33	-0.594443236656243
AC_WGS_27	9	84702001	87166000	382	0.159822909838379
AC_WGS_27	9	87166001	87573000	8	0.645332753624862
AC_WGS_27	9	87573001	88305000	63	0.0711448274421083
AC_WGS_27	9	88305001	88522000	1	0.77955390349489
AC_WGS_27	9	88522001	88969000	57	1.29971356006424
AC_WGS_27	9	88969001	89841000	82	0.410829519122241
AC_WGS_27	9	89841001	99003000	1384	-0.0621283483202493
AC_WGS_27	9	99003001	99596000	32	-0.720707009302416
AC_WGS_27	9	99596001	103846000	410	0.039840264531791
AC_WGS_27	9	103846001	104969000	261	1.62622885003042
AC_WGS_27	9	104969001	106244000	281	1.4068359534841
AC_WGS_27	9	106244001	107363000	270	1.85885629619134
AC_WGS_27	9	107363001	109070000	85	1.57666724663679
AC_WGS_27	9	109070001	109959000	113	1.276734861875
AC_WGS_27	9	109959001	110375000	44	0.776398815326478
AC_WGS_27	9	110375001	113700000	443	1.18890726664259
AC_WGS_27	9	113700001	116439000	463	0.731791478717128
AC_WGS_27	9	116439001	117416000	224	1.26699637198622
AC_WGS_27	9	117416001	117960000	107	1.9538053335959
AC_WGS_27	9	117960001	118801000	110	1.03220666043839
AC_WGS_27	9	118801001	119206000	33	1.29868763833646
AC_WGS_27	9	119206001	119842000	185	0.600935751825064
AC_WGS_27	9	119842001	120548000	162	1.07864398900422
AC_WGS_27	9	120548001	120857000	5	1.50606871569911
AC_WGS_27	9	120857001	122208000	142	1.79634856240059
AC_WGS_27	9	122208001	122455000	15	2.13124374920465
AC_WGS_27	9	122455001	123176000	41	2.53209249493373
AC_WGS_27	9	123176001	123834000	11	1.99298590609143
AC_WGS_27	9	123834001	124115000	7	2.2611095289093
AC_WGS_27	9	124115001	125124000	19	1.50451870106349
AC_WGS_27	9	125124001	125682000	0	1.8815863162434
AC_WGS_27	9	125682001	125937000	3	2.28426240956394
AC_WGS_27	9	125937001	125978000	2	1.52348668304774
AC_WGS_27	9	125978001	126619000	78	0.549176278668095
AC_WGS_27	9	126619001	127833000	274	-0.124455819163428
AC_WGS_27	9	127833001	128110000	61	-1.05529145237337
AC_WGS_27	9	128110001	129668000	212	-0.00368357090575577
AC_WGS_27	9	129668001	130171000	20	0.736301801763437
AC_WGS_27	9	130171001	134266000	320	-0.228875046871633
AC_WGS_27	9	134266001	136990000	348	0.229526399252257
AC_WGS_27	9	136990001	139574000	480	0.733831544252157
AC_WGS_27	9	139574001	140352000	58	0.24263299044665
AC_WGS_27	9	140352001	140612000	15	1.48560715278024
AC_WGS_27	9	140612001	141213431	20	1.98984746193827
AC_WGS_27	10	1	5796000	1182	0.04942166633415
AC_WGS_27	10	5796001	8049000	341	1.06932408837921
AC_WGS_27	10	8049001	11563000	752	0.0391383939069583
AC_WGS_27	10	11563001	13481000	319	-0.729770092762002
AC_WGS_27	10	13481001	21460000	1783	-0.185818756829597
AC_WGS_27	10	21460001	22008000	6	-0.988075051520291
AC_WGS_27	10	22008001	25457000	326	-0.202820966104637
AC_WGS_27	10	25457001	28454000	687	0.146590058270185
AC_WGS_27	10	28454001	31008000	402	-0.383454096748931
AC_WGS_27	10	31008001	31590000	174	0.0970039280998882
AC_WGS_27	10	31590001	34298000	192	0.533613181379433
AC_WGS_27	10	34298001	36144000	436	0.133958010100549
AC_WGS_27	10	36144001	36785000	47	0.686388468847624
AC_WGS_27	10	36785001	37155000	136	-0.245454510530811
AC_WGS_27	10	37155001	40754934	163	0.216175456586455
AC_WGS_27	10	40754935	44159000	147	0.519340607655983
AC_WGS_27	10	44159001	46031000	207	0.866235420696214
AC_WGS_27	10	46031001	46173000	6	0.419431022431459
AC_WGS_27	10	46173001	64727000	2660	0.829078293080584
AC_WGS_27	10	64727001	65444000	82	0.339194407312071
AC_WGS_27	10	65444001	69587000	834	0.721241399976747
AC_WGS_27	10	69587001	70790000	95	0.0995645271631971
AC_WGS_27	10	70790001	72104000	250	0.697151067084367
AC_WGS_27	10	72104001	72399000	23	0.3576646008127
AC_WGS_27	10	72399001	73602000	288	0.832971005297132
AC_WGS_27	10	73602001	77142000	65	0.396543133548461
AC_WGS_27	10	77142001	88123000	1716	0.843622120282506
AC_WGS_27	10	88123001	89312000	97	0.499424973211241
AC_WGS_27	10	89312001	93635000	569	0.887018288819775
AC_WGS_27	10	93635001	94504000	194	0.131918678862567
AC_WGS_27	10	94504001	103615000	1080	0.670976261799809
AC_WGS_27	10	103615001	105300000	378	0.300416627836874
AC_WGS_27	10	105300001	135534747	4746	0.823586334708812
AC_WGS_27	11	1	2109000	183	0.390282475278119
AC_WGS_27	11	2109001	3407000	267	0.796431631065695
AC_WGS_27	11	3407001	4073000	120	0.444242994222485
AC_WGS_27	11	4073001	9174000	1096	0.917928163307117
AC_WGS_27	11	9174001	9583000	59	0.16459321950297
AC_WGS_27	11	9583001	17035000	1411	0.962882127642866
AC_WGS_27	11	17035001	17393000	148	0.462157047847395
AC_WGS_27	11	17393001	18076000	178	0.966282793930778
AC_WGS_27	11	18076001	18839000	81	0.602456880180429
AC_WGS_27	11	18839001	45955000	3692	0.927631018923656
AC_WGS_27	11	45955001	47510000	32	0.492109552652613
AC_WGS_27	11	47510001	48013000	125	0.0121395554032564
AC_WGS_27	11	48013001	53144204	1236	0.702790504548637
AC_WGS_27	11	53144205	57158000	244	0.925125944032247
AC_WGS_27	11	57158001	57825000	11	0.555914294243399
AC_WGS_27	11	57825001	60759000	553	0.924061869460266
AC_WGS_27	11	60759001	62755000	140	0.495183477908335
AC_WGS_27	11	62755001	63331000	40	0.865126995080695
AC_WGS_27	11	63331001	68294000	361	0.41039538105889
AC_WGS_27	11	68294001	73637000	799	0.679513879286544
AC_WGS_27	11	73637001	107644000	4775	0.932287992354958
AC_WGS_27	11	107644001	108495000	308	0.526219084574436
AC_WGS_27	11	108495001	111436000	371	0.932061171343424
AC_WGS_27	11	111436001	112154000	3	0.657457084573512
AC_WGS_27	11	112154001	116771000	647	0.933610404652589
AC_WGS_27	11	116771001	117240000	0	0.510860673967616
AC_WGS_27	11	117240001	118155000	256	0.859333509396269
AC_WGS_27	11	118155001	119330000	136	0.456858705469561
AC_WGS_27	11	119330001	122361000	500	0.887642241273189
AC_WGS_27	11	122361001	123432000	223	0.559442865978078
AC_WGS_27	11	123432001	134793000	1656	0.931191360290681
AC_WGS_27	11	134793001	135006516	6	1.53528159847279
AC_WGS_27	12	1	354000	49	1.1202855775215
AC_WGS_27	12	354001	1887000	211	0.359521170427595
AC_WGS_27	12	1887001	2913000	120	0.809332119773501
AC_WGS_27	12	2913001	3271000	38	0.13119435170845
AC_WGS_27	12	3271001	6059000	556	0.758772200660135
AC_WGS_27	12	6059001	7019000	155	0.269751322048375
AC_WGS_27	12	7019001	7756000	64	0.671655699360077
AC_WGS_27	12	7756001	8167000	121	-0.226678777868338
AC_WGS_27	12	8167001	9017000	87	0.434401381450013
AC_WGS_27	12	9017001	11166000	726	0.767993717611875
AC_WGS_27	12	11166001	11292000	2	1.33196312461999
AC_WGS_27	12	11292001	12026000	115	0.730096465595469
AC_WGS_27	12	12026001	13179000	189	0.338624081940598
AC_WGS_27	12	13179001	14225000	109	0.818441575764165
AC_WGS_27	12	14225001	14924000	175	0.473475224653435
AC_WGS_27	12	14924001	19193000	894	0.826599330273102
AC_WGS_27	12	19193001	19792000	18	0.372060582332161
AC_WGS_27	12	19792001	31396000	2033	0.788894479160442
AC_WGS_27	12	31396001	33133000	226	0.192194165283345
AC_WGS_27	12	33133001	34280000	21	0.77829269610546
AC_WGS_27	12	34280001	36356693	0	0.360139496417454
AC_WGS_27	12	36356694	38535000	62	0.48078212440398
AC_WGS_27	12	38535001	42480000	835	0.78320518232877
AC_WGS_27	12	42480001	42973000	123	0.382003155894515
AC_WGS_27	12	42973001	48918000	781	0.768586635000888
AC_WGS_27	12	48918001	51795000	283	0.171206827418142
AC_WGS_27	12	51795001	53236000	189	0.664027659720147
AC_WGS_27	12	53236001	54063000	114	0.034145269524237
AC_WGS_27	12	54063001	56145000	295	0.651315802213804
AC_WGS_27	12	56145001	57256000	5	0.0518592988352498
AC_WGS_27	12	57256001	57639000	1	0.616781126547513
AC_WGS_27	12	57639001	58109000	88	0.17555653643184
AC_WGS_27	12	58109001	63911000	1255	0.801572569463598
AC_WGS_27	12	63911001	65226000	224	0.388960972915525
AC_WGS_27	12	65226001	68777000	668	0.767358178457874
AC_WGS_27	12	68777001	69965000	166	0.463674765368456
AC_WGS_27	12	69965001	93200000	2826	0.798174969072156
AC_WGS_27	12	93200001	97028000	664	0.460323190932249
AC_WGS_27	12	97028001	98804000	271	0.788476911851915
AC_WGS_27	12	98804001	99122000	24	0.223607894993226
AC_WGS_27	12	99122001	104892000	645	0.650167141313868
AC_WGS_27	12	104892001	109023000	514	0.724737572876129
AC_WGS_27	12	109023001	113118000	211	0.181484249770282
AC_WGS_27	12	113118001	113436000	29	0.697329023793719
AC_WGS_27	12	113436001	114254000	59	0.300475201355117
AC_WGS_27	12	114254001	114962000	106	0.706154772990665
AC_WGS_27	12	114962001	115340000	24	0.147306698780294
AC_WGS_27	12	115340001	116546000	210	0.665301803795675
AC_WGS_27	12	116546001	118339000	346	0.35940871904277
AC_WGS_27	12	118339001	118788000	55	-0.0448360123830492
AC_WGS_27	12	118788001	120244000	210	0.54507876232379
AC_WGS_27	12	120244001	124343000	289	-0.0588185506435678
AC_WGS_27	12	124343001	125683000	219	0.390502608033211
AC_WGS_27	12	125683001	132178000	1154	0.628073654196136
AC_WGS_27	12	132178001	133682000	314	0.198619873219215
AC_WGS_27	12	133682001	133851895	1	0.934214532501827
AC_WGS_27	13	1	17499999	0	0.34647472890149
AC_WGS_27	13	17500000	20371000	70	0.34647472890149
AC_WGS_27	13	20371001	20643000	5	-0.157704976672335
AC_WGS_27	13	20643001	22111000	190	0.336169110464009
AC_WGS_27	13	22111001	23293000	157	0.714223533574192
AC_WGS_27	13	23293001	24779000	372	0.489131852852717
AC_WGS_27	13	24779001	28510000	808	0.856188950819037
AC_WGS_27	13	28510001	28841000	40	0.543891765994185
AC_WGS_27	13	28841001	41097000	1661	0.995158858165373
AC_WGS_27	13	41097001	41989000	54	0.712683814071715
AC_WGS_27	13	41989001	45045000	352	1.0481315376331
AC_WGS_27	13	45045001	46101000	72	0.634500338235999
AC_WGS_27	13	46101001	50015000	504	1.01027856729727
AC_WGS_27	13	50015001	50655000	44	0.610983471435527
AC_WGS_27	13	50655001	73455000	3348	1.05224198118114
AC_WGS_27	13	73455001	73838000	145	0.535754380728667
AC_WGS_27	13	73838001	95740000	2903	1.01820685665331
AC_WGS_27	13	95740001	96224000	146	0.55001409499974
AC_WGS_27	13	96224001	98486000	363	1.00007213294874
AC_WGS_27	13	98486001	101267000	506	0.72826883695878
AC_WGS_27	13	101267001	112734000	2281	1.027755638907
AC_WGS_27	13	112734001	114991000	361	0.798921469526791
AC_WGS_27	13	114991001	115169878	5	1.39640612937555
AC_WGS_27	14	1	17499999	0	-0.132894270497345
AC_WGS_27	14	17500000	24859000	783	-0.132894270497345
AC_WGS_27	14	24859001	29649000	765	0.224287289892001
AC_WGS_27	14	29649001	29881000	8	1.20532994896873
AC_WGS_27	14	29881001	30347000	109	1.87890186712278
AC_WGS_27	14	30347001	30531000	33	1.10232219119669
AC_WGS_27	14	30531001	31392000	100	0.12565110166152
AC_WGS_27	14	31392001	31937000	81	-0.771889365594819
AC_WGS_27	14	31937001	32627000	111	0.00812828613475935
AC_WGS_27	14	32627001	34807000	260	0.559883331248321
AC_WGS_27	14	34807001	34968000	12	0.0867837661420667
AC_WGS_27	14	34968001	35119000	0	1.00644165782446
AC_WGS_27	14	35119001	35751000	166	-1.08635419551878
AC_WGS_27	14	35751001	36458000	48	-0.306412684597195
AC_WGS_27	14	36458001	37172000	178	0.121545949846959
AC_WGS_27	14	37172001	39771000	454	0.862074426222779
AC_WGS_27	14	39771001	42034000	489	1.49730578429842
AC_WGS_27	14	42034001	42078000	2	2.06939283724941
AC_WGS_27	14	42078001	44111000	227	1.07344323283935
AC_WGS_27	14	44111001	44814000	58	0.322620422361685
AC_WGS_27	14	44814001	45446000	80	1.09044698023265
AC_WGS_27	14	45446001	46997000	121	0.187767747046025
AC_WGS_27	14	46997001	49929000	398	0.768417254896099
AC_WGS_27	14	49929001	51386000	129	0.274828189920755
AC_WGS_27	14	51386001	55282000	588	0.976986774726281
AC_WGS_27	14	55282001	55993000	16	0.620492573576441
AC_WGS_27	14	55993001	58571000	723	0.978415312707362
AC_WGS_27	14	58571001	59033000	4	0.67626740826589
AC_WGS_27	14	59033001	63856000	537	0.992079542559484
AC_WGS_27	14	63856001	64451000	121	0.391107799974578
AC_WGS_27	14	64451001	73261000	1015	0.898479255718769
AC_WGS_27	14	73261001	74683000	218	0.371224285838458
AC_WGS_27	14	74683001	76870000	193	0.779343778814449
AC_WGS_27	14	76870001	78531000	180	0.610274843767225
AC_WGS_27	14	78531001	102189000	3890	0.947479145966675
AC_WGS_27	14	102189001	104647000	165	0.463517834128697
AC_WGS_27	14	104647001	105274000	111	0.878725341480106
AC_WGS_27	14	105274001	106383000	122	0.473579127789302
AC_WGS_27	14	106383001	107224000	454	1.2687338010779
AC_WGS_27	14	107224001	107349540	0	1.89940768072484
AC_WGS_27	15	1	18499999	0	1.30062162474743
AC_WGS_27	15	18500000	23130000	58	1.30062162474743
AC_WGS_27	15	23130001	24413000	227	2.30551824032732
AC_WGS_27	15	24413001	25096000	220	0.710922120119085
AC_WGS_27	15	25096001	26479000	308	0.0469799081444093
AC_WGS_27	15	26479001	28537000	324	0.760178357054385
AC_WGS_27	15	28537001	40666000	1493	0.064675949315089
AC_WGS_27	15	40666001	42081000	291	-1.01595757390298
AC_WGS_27	15	42081001	46113000	225	-0.362436121064594
AC_WGS_27	15	46113001	50552000	555	0.220887111460018
AC_WGS_27	15	50552001	51313000	84	-0.907521912799615
AC_WGS_27	15	51313001	52386000	235	0.263995882071239
AC_WGS_27	15	52386001	53220000	12	0.618285648153915
AC_WGS_27	15	53220001	56234000	524	0.244399991245549
AC_WGS_27	15	56234001	56721000	143	0.713035894861941
AC_WGS_27	15	56721001	58857000	352	0.137831371732459
AC_WGS_27	15	58857001	60907000	173	-0.279283757478869
AC_WGS_27	15	60907001	62416000	315	0.31689876001794
AC_WGS_27	15	62416001	64079000	222	-0.0426796838699913
AC_WGS_27	15	64079001	64481000	29	0.638815272993595
AC_WGS_27	15	64481001	65810000	36	0.0994972011701898
AC_WGS_27	15	65810001	67145000	85	0.438718676564791
AC_WGS_27	15	67145001	68020000	113	-0.0298089598105332
AC_WGS_27	15	68020001	68357000	56	0.62727997698585
AC_WGS_27	15	68357001	69389000	150	-0.0318723744313137
AC_WGS_27	15	69389001	74747000	715	0.949124009893796
AC_WGS_27	15	74747001	75940000	51	0.514904954535729
AC_WGS_27	15	75940001	78753000	362	0.904927194937622
AC_WGS_27	15	78753001	79269000	14	0.599413017950984
AC_WGS_27	15	79269001	86926000	765	0.924479992359022
AC_WGS_27	15	86926001	88298000	183	0.175939705406043
AC_WGS_27	15	88298001	89327000	76	1.00909630928528
AC_WGS_27	15	89327001	91066000	369	-0.458386043707783
AC_WGS_27	15	91066001	91589000	36	0.582459659560762
AC_WGS_27	15	91589001	92390000	52	0.0864441086853149
AC_WGS_27	15	92390001	92630000	55	0.564817129854747
AC_WGS_27	15	92630001	92784000	36	1.07382023329167
AC_WGS_27	15	92784001	93463000	145	0.0592168165537987
AC_WGS_27	15	93463001	94376000	276	0.875897989723396
AC_WGS_27	15	94376001	95013000	190	0.198305553724979
AC_WGS_27	15	95013001	96065000	146	0.99505028825669
AC_WGS_27	15	96065001	97518000	258	0.13992783644489
AC_WGS_27	15	97518001	97824000	45	0.999927863444527
AC_WGS_27	15	97824001	99453000	219	0.043904394295621
AC_WGS_27	15	99453001	99853000	104	1.97678520038566
AC_WGS_27	15	99853001	99972000	1	1.21191554249182
AC_WGS_27	15	99972001	100740000	193	1.75994409281134
AC_WGS_27	15	100740001	100915000	63	1.16398169664856
AC_WGS_27	15	100915001	101201000	105	1.5659383133999
AC_WGS_27	15	101201001	101279000	14	2.33585480093028
AC_WGS_27	15	101279001	102531392	231	0.0344270321423659
AC_WGS_27	16	1	5233000	891	0.000937447139252923
AC_WGS_27	16	5233001	8798000	1347	0.462994606675499
AC_WGS_27	16	8798001	9359000	97	0.00934717225925263
AC_WGS_27	16	9359001	10214000	148	0.580869062992869
AC_WGS_27	16	10214001	12228000	370	0.141171172460741
AC_WGS_27	16	12228001	14389000	391	0.43717446263229
AC_WGS_27	16	14389001	16872000	153	-0.00346662971977929
AC_WGS_27	16	16872001	31347000	1588	0.298423711931038
AC_WGS_27	16	31347001	36835800	66	0.796223950434118
AC_WGS_27	16	36835801	49745000	148	0.723077947120082
AC_WGS_27	16	49745001	50294000	40	0.382169208768249
AC_WGS_27	16	50294001	56416000	886	0.83927434612898
AC_WGS_27	16	56416001	58854000	373	0.50523038996349
AC_WGS_27	16	58854001	66566000	1373	0.894604374143317
AC_WGS_27	16	66566001	67540000	6	0.417379975973023
AC_WGS_27	16	67540001	70687000	186	-0.0898813815372526
AC_WGS_27	16	70687001	71536000	91	0.397200572533395
AC_WGS_27	16	71536001	72042000	88	0.0835878245564547
AC_WGS_27	16	72042001	74470000	340	0.52747075045858
AC_WGS_27	16	74470001	75731000	324	0.0210532520540752
AC_WGS_27	16	75731001	77264000	316	0.664300785340037
AC_WGS_27	16	77264001	79127000	418	0.463151594837306
AC_WGS_27	16	79127001	80889000	273	0.699196245148244
AC_WGS_27	16	80889001	81922000	227	0.262132439539401
AC_WGS_27	16	81922001	84017000	501	0.63872261435253
AC_WGS_27	16	84017001	85907000	461	0.248048998437206
AC_WGS_27	16	85907001	87188000	342	0.608856543376858
AC_WGS_27	16	87188001	90068000	630	0.156914314653239
AC_WGS_27	16	90068001	90354753	0	0.664027659720147
AC_WGS_27	17	1	164000	38	0.76998326260455
AC_WGS_27	17	164001	2919000	369	0.116431300131334
AC_WGS_27	17	2919001	3420000	91	0.720278465233327
AC_WGS_27	17	3420001	5283000	280	0.251385833215997
AC_WGS_27	17	5283001	10149000	981	0.52426431482084
AC_WGS_27	17	10149001	23763005	1235	0.7246939229649
AC_WGS_27	17	23763006	36544000	1425	0.787683200845319
AC_WGS_27	17	36544001	38582000	353	0.432799098920934
AC_WGS_27	17	38582001	39751000	109	0.953637739672965
AC_WGS_27	17	39751001	44357000	536	0.384160353903822
AC_WGS_27	17	44357001	49692000	510	0.671338668318093
AC_WGS_27	17	49692001	54871000	917	1.06729452146853
AC_WGS_27	17	54871001	56542000	241	0.831998811494195
AC_WGS_27	17	56542001	58886000	272	0.489953901331305
AC_WGS_27	17	58886001	59953000	24	0.853796090492917
AC_WGS_27	17	59953001	60943000	57	0.50741409901544
AC_WGS_27	17	60943001	65186000	367	0.796722333733275
AC_WGS_27	17	65186001	66486000	115	0.408548835429969
AC_WGS_27	17	66486001	70426000	606	1.01292617444427
AC_WGS_27	17	70426001	81195210	2123	0.599841449325885
AC_WGS_27	18	1	989000	146	0.783456654360239
AC_WGS_27	18	989001	2530000	158	1.08525467745532
AC_WGS_27	18	2530001	3779000	225	0.73725410432433
AC_WGS_27	18	3779001	7007000	798	1.05147651495395
AC_WGS_27	18	7007001	7447000	85	0.679739057616753
AC_WGS_27	18	7447001	7728000	8	1.01671024793567
AC_WGS_27	18	7728001	7814000	0	1.78479709873263
AC_WGS_27	18	7814001	8113000	37	1.33202043127505
AC_WGS_27	18	8113001	16960897	1209	0.942946076371708
AC_WGS_27	18	16960898	18882000	0	1.87750868867149
AC_WGS_27	18	18882001	18941000	0	1.34809074937704
AC_WGS_27	18	18941001	19275000	0	0.81237500056595
AC_WGS_27	18	19275001	19876000	2	1.2618617396529
AC_WGS_27	18	19876001	20327000	84	1.54574601883184
AC_WGS_27	18	20327001	21363000	171	1.04603698158843
AC_WGS_27	18	21363001	22542000	180	1.68546926203673
AC_WGS_27	18	22542001	24388000	312	1.27025981354164
AC_WGS_27	18	24388001	25051000	127	1.9446523317932
AC_WGS_27	18	25051001	26251000	115	1.36261015369037
AC_WGS_27	18	26251001	26626000	57	2.26101923725873
AC_WGS_27	18	26626001	26657000	25	1.67006984701745
AC_WGS_27	18	26657001	26846000	0	0.994724529499507
AC_WGS_27	18	26846001	26981000	24	2.00665708190145
AC_WGS_27	18	26981001	29361000	332	1.39116280483727
AC_WGS_27	18	29361001	30063000	43	1.04190879566812
AC_WGS_27	18	30063001	30634000	5	1.98435237530356
AC_WGS_27	18	30634001	31297000	2	1.59261251105022
AC_WGS_27	18	31297001	37615000	994	0.19402399588513
AC_WGS_27	18	37615001	37947000	28	1.0391032914108
AC_WGS_27	18	37947001	38574000	134	1.38476821163377
AC_WGS_27	18	38574001	43270000	666	0.257553790224739
AC_WGS_27	18	43270001	45221000	490	-0.108114248699613
AC_WGS_27	18	45221001	45570000	50	1.25713134077343
AC_WGS_27	18	45570001	46727000	141	1.52671988124737
AC_WGS_27	18	46727001	48633000	321	0.95404737934092
AC_WGS_27	18	48633001	50364000	190	1.60932946511481
AC_WGS_27	18	50364001	51510000	599	1.04509343834495
AC_WGS_27	18	51510001	55057000	435	0.18840092460321
AC_WGS_27	18	55057001	56755000	314	-0.223390630660263
AC_WGS_27	18	56755001	57068000	15	1.14587306160104
AC_WGS_27	18	57068001	59099000	354	1.50802291673761
AC_WGS_27	18	59099001	59509000	32	0.634964929435998
AC_WGS_27	18	59509001	59692000	28	2.04664820795748
AC_WGS_27	18	59692001	59906000	146	2.39366331016713
AC_WGS_27	18	59906001	60028000	14	2.0071955014042
AC_WGS_27	18	60028001	61234000	97	0.889551418704019
AC_WGS_27	18	61234001	61915000	35	1.44850455190074
AC_WGS_27	18	61915001	63260000	609	1.68573835880429
AC_WGS_27	18	63260001	64964000	284	1.99526741990425
